question,answer
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Black pepper in Port Blair market of South Andaman, Andaman and Nicobar?
answer: Commodity: Black pepper
Variety: Other
State: Andaman and Nicobar
District: South Andaman
Market: Port Blair
Arrival Date: 04/03/2019
Minimum Price: ₹110000
Maximum Price: ₹130000
Modal Price: ₹120000
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Bottle gourd in Port Blair market of South Andaman, Andaman and Nicobar?
answer: Commodity: Bottle gourd
Variety: Other
State: Andaman and Nicobar
District: South Andaman
Market: Port Blair
Arrival Date: 04/03/2019
Minimum Price: ₹3000
Maximum Price: ₹4000
Modal Price: ₹3500
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Brinjal in Port Blair market of South Andaman, Andaman and Nicobar?
answer: Commodity: Brinjal
Variety: Other
State: Andaman and Nicobar
District: South Andaman
Market: Port Blair
Arrival Date: 04/03/2019
Minimum Price: ₹7000
Maximum Price: ₹8000
Modal Price: ₹7500
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Cabbage in Port Blair market of South Andaman, Andaman and Nicobar?
answer: Commodity: Cabbage
Variety: Other
State: Andaman and Nicobar
District: South Andaman
Market: Port Blair
Arrival Date: 04/03/2019
Minimum Price: ₹6000
Maximum Price: ₹7000
Modal Price: ₹6500
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Carrot in Port Blair market of South Andaman, Andaman and Nicobar?
answer: Commodity: Carrot
Variety: Other
State: Andaman and Nicobar
District: South Andaman
Market: Port Blair
Arrival Date: 04/03/2019
Minimum Price: ₹9000
Maximum Price: ₹11000
Modal Price: ₹10000
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Cauliflower in Port Blair market of South Andaman, Andaman and Nicobar?
answer: Commodity: Cauliflower
Variety: Other
State: Andaman and Nicobar
District: South Andaman
Market: Port Blair
Arrival Date: 04/03/2019
Minimum Price: ₹10000
Maximum Price: ₹12000
Modal Price: ₹11000
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Cluster beans in Port Blair market of South Andaman, Andaman and Nicobar?
answer: Commodity: Cluster beans
Variety: Cluster Beans
State: Andaman and Nicobar
District: South Andaman
Market: Port Blair
Arrival Date: 04/03/2019
Minimum Price: ₹8000
Maximum Price: ₹10000
Modal Price: ₹9000
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Coconut in Port Blair market of South Andaman, Andaman and Nicobar?
answer: Commodity: Coconut
Variety: Big
State: Andaman and Nicobar
District: South Andaman
Market: Port Blair
Arrival Date: 04/03/2019
Minimum Price: ₹5400
Maximum Price: ₹6000
Modal Price: ₹5600
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Colacasia in Port Blair market of South Andaman, Andaman and Nicobar?
answer: Commodity: Colacasia
Variety: Other
State: Andaman and Nicobar
District: South Andaman
Market: Port Blair
Arrival Date: 04/03/2019
Minimum Price: ₹5000
Maximum Price: ₹7000
Modal Price: ₹6000
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Onion in Port Blair market of South Andaman, Andaman and Nicobar?
answer: Commodity: Onion
Variety: Other
State: Andaman and Nicobar
District: South Andaman
Market: Port Blair
Arrival Date: 04/03/2019
Minimum Price: ₹2000
Maximum Price: ₹3500
Modal Price: ₹3000
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Potato in Port Blair market of South Andaman, Andaman and Nicobar?
answer: Commodity: Potato
Variety: Other
State: Andaman and Nicobar
District: South Andaman
Market: Port Blair
Arrival Date: 04/03/2019
Minimum Price: ₹2000
Maximum Price: ₹3500
Modal Price: ₹3000
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Tomato in Kalikiri market of Chittor, Andhra Pradesh?
answer: Commodity: Tomato
Variety: Local
State: Andhra Pradesh
District: Chittor
Market: Kalikiri
Arrival Date: 04/03/2019
Minimum Price: ₹400
Maximum Price: ₹960
Modal Price: ₹620
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Tomato in Mulakalacheruvu market of Chittor, Andhra Pradesh?
answer: Commodity: Tomato
Variety: Local
State: Andhra Pradesh
District: Chittor
Market: Mulakalacheruvu
Arrival Date: 04/03/2019
Minimum Price: ₹200
Maximum Price: ₹500
Modal Price: ₹300
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Tomato in Vayalapadu market of Chittor, Andhra Pradesh?
answer: Commodity: Tomato
Variety: Local
State: Andhra Pradesh
District: Chittor
Market: Vayalapadu
Arrival Date: 04/03/2019
Minimum Price: ₹400
Maximum Price: ₹1120
Modal Price: ₹760
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Bengal Gram(Gram)(Whole) in Banaganapalli market of Kurnool, Andhra Pradesh?
answer: Commodity: Bengal Gram(Gram)(Whole)
Variety: Desi (Whole)
State: Andhra Pradesh
District: Kurnool
Market: Banaganapalli
Arrival Date: 04/03/2019
Minimum Price: ₹4500
Maximum Price: ₹4700
Modal Price: ₹4600
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Jowar(Sorghum) in Banaganapalli market of Kurnool, Andhra Pradesh?
answer: Commodity: Jowar(Sorghum)
Variety: Jowar ( White)
State: Andhra Pradesh
District: Kurnool
Market: Banaganapalli
Arrival Date: 04/03/2019
Minimum Price: ₹1800
Maximum Price: ₹1950
Modal Price: ₹1900
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Paddy(Dhan)(Common) in Banaganapalli market of Kurnool, Andhra Pradesh?
answer: Commodity: Paddy(Dhan)(Common)
Variety: Sona Mahsuri
State: Andhra Pradesh
District: Kurnool
Market: Banaganapalli
Arrival Date: 04/03/2019
Minimum Price: ₹1900
Maximum Price: ₹2000
Modal Price: ₹1950
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Paddy(Dhan)(Common) in Attili market of West Godavari, Andhra Pradesh?
answer: Commodity: Paddy(Dhan)(Common)
Variety: Paddy
State: Andhra Pradesh
District: West Godavari
Market: Attili
Arrival Date: 04/03/2019
Minimum Price: ₹1750
Maximum Price: ₹1770
Modal Price: ₹1760
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Lentil (Masur)(Whole) in Cachar market of Cachar, Assam?
answer: Commodity: Lentil (Masur)(Whole)
Variety: Masur Dal
State: Assam
District: Cachar
Market: Cachar
Arrival Date: 04/03/2019
Minimum Price: ₹5200
Maximum Price: ₹7200
Modal Price: ₹7000
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Rice in Cachar market of Cachar, Assam?
answer: Commodity: Rice
Variety: Common
State: Assam
District: Cachar
Market: Cachar
Arrival Date: 04/03/2019
Minimum Price: ₹2200
Maximum Price: ₹2500
Modal Price: ₹2400
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Rice in Cachar market of Cachar, Assam?
answer: Commodity: Rice
Variety: Fine
State: Assam
District: Cachar
Market: Cachar
Arrival Date: 04/03/2019
Minimum Price: ₹2500
Maximum Price: ₹3000
Modal Price: ₹2800
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Bitter gourd in Kharupetia market of Darrang, Assam?
answer: Commodity: Bitter gourd
Variety: Bitter Gourd
State: Assam
District: Darrang
Market: Kharupetia
Arrival Date: 04/03/2019
Minimum Price: ₹6000
Maximum Price: ₹6500
Modal Price: ₹6400
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Bottle gourd in Kharupetia market of Darrang, Assam?
answer: Commodity: Bottle gourd
Variety: Bottle Gourd
State: Assam
District: Darrang
Market: Kharupetia
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹900
Modal Price: ₹850
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Brinjal in Kharupetia market of Darrang, Assam?
answer: Commodity: Brinjal
Variety: Round
State: Assam
District: Darrang
Market: Kharupetia
Arrival Date: 04/03/2019
Minimum Price: ₹800
Maximum Price: ₹900
Modal Price: ₹850
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Cabbage in Kharupetia market of Darrang, Assam?
answer: Commodity: Cabbage
Variety: Cabbage
State: Assam
District: Darrang
Market: Kharupetia
Arrival Date: 04/03/2019
Minimum Price: ₹300
Maximum Price: ₹400
Modal Price: ₹350
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Carrot in Kharupetia market of Darrang, Assam?
answer: Commodity: Carrot
Variety: Carrot
State: Assam
District: Darrang
Market: Kharupetia
Arrival Date: 04/03/2019
Minimum Price: ₹1000
Maximum Price: ₹1100
Modal Price: ₹1050
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Cauliflower in Kharupetia market of Darrang, Assam?
answer: Commodity: Cauliflower
Variety: Local
State: Assam
District: Darrang
Market: Kharupetia
Arrival Date: 04/03/2019
Minimum Price: ₹1400
Maximum Price: ₹1500
Modal Price: ₹1450
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Cluster beans in Kharupetia market of Darrang, Assam?
answer: Commodity: Cluster beans
Variety: Cluster Beans
State: Assam
District: Darrang
Market: Kharupetia
Arrival Date: 04/03/2019
Minimum Price: ₹4000
Maximum Price: ₹4200
Modal Price: ₹4100
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Cucumbar(Kheera) in Kharupetia market of Darrang, Assam?
answer: Commodity: Cucumbar(Kheera)
Variety: Cucumbar
State: Assam
District: Darrang
Market: Kharupetia
Arrival Date: 04/03/2019
Minimum Price: ₹1500
Maximum Price: ₹1600
Modal Price: ₹1550
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Field Pea in Kharupetia market of Darrang, Assam?
answer: Commodity: Field Pea
Variety: Field Pea
State: Assam
District: Darrang
Market: Kharupetia
Arrival Date: 04/03/2019
Minimum Price: ₹2800
Maximum Price: ₹3000
Modal Price: ₹2900
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of French Beans (Frasbean) in Kharupetia market of Darrang, Assam?
answer: Commodity: French Beans (Frasbean)
Variety: French Beans (Frasbean)
State: Assam
District: Darrang
Market: Kharupetia
Arrival Date: 04/03/2019
Minimum Price: ₹2200
Maximum Price: ₹2300
Modal Price: ₹2250
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
Give smart farming advice,"question: Give agriculture information
answer: question: What is the price of Green Chilli in Kharupetia market of Darrang, Assam?
answer: Commodity: Green Chilli
Variety: Green Chilly
State: Assam
District: Darrang
Market: Kharupetia
Arrival Date: 04/03/2019
Minimum Price: ₹3500
Maximum Price: ₹3700
Modal Price: ₹3600
source_file: market_chatbot_data.csv

source_file: agriculture_chatbot_dataset.csv
"
